transaction_id,customer_id,timestamp,amount,category,payment_method,device_type,country,merchant_id,is_fraudulent,fraud_type
TXN_20240106_00000994,CUST_00096,2024-01-06 21:11:00,1661.63,Electronics,Debit Card,Desktop,US,MERCH_050,False,
TXN_20240104_00000995,CUST_00030,2024-01-04 00:13:00,185.3,Sports,PayPal,Tablet,BR,MERCH_002,False,
TXN_20240102_00000996,CUST_00275,2024-01-02 19:20:00,81.27,Food & Beverage,,Mobile,CA,MERCH_096,False,
TXN_20240101_00000997,CUST_00419,2024-01-01 17:24:00,91.01,Sports,Cryptocurrency,Tablet,JP,MERCH_061,False,
TXN_20240102_00000998,CUST_00142,2024-01-02 16:38:00,60.81,Books,Debit Card,Desktop,BR,MERCH_019,False,
TXN_20240105_00000999,CUST_00467,2024-01-05 18:04:00,122.95,Food & Beverage,Google Pay,Mobile,AU,MERCH_059,False,
TXN_20240105_00001000,CUST_00178,2024-01-05 22:36:00,1487.72,Electronics,Cryptocurrency,Tablet,BR,MERCH_039,False,
TXN_20240105_00001001,CUST_00376,2024-01-05 04:39:00,343.74,Home & Garden,Apple Pay,Mobile,MX,MERCH_050,False,
TXN_20240108_00001002,CUST_00454,2024-01-08 00:11:00,202.84,Clothing,Debit Card,Mobile,DE,MERCH_081,False,
TXN_20240106_00001003,CUST_00466,2024-01-06 17:18:00,352.04,Clothing,Apple Pay,Mobile,DE,MERCH_098,False,
TXN_20240106_00001004,CUST_00210,2024-01-06 21:07:00,32.19,Health & Beauty,Apple Pay,Desktop,AU,MERCH_033,False,
TXN_20240103_00001005,CUST_00196,2024-01-03 05:32:00,951.23,Electronics,PayPal,Tablet,BR,MERCH_052,False,
TXN_20240103_00001006,CUST_00168,2024-01-03 01:25:00,70.94,Electronics,Cryptocurrency,Tablet,CA,MERCH_060,False,
TXN_20240106_00001007,CUST_00072,2024-01-06 04:29:00,50.45,Clothing,Apple Pay,Mobile,BR,MERCH_021,False,
TXN_20240102_00001008,CUST_00274,2024-01-02 19:53:00,1233.63,Electronics,Cryptocurrency,Mobile,UK,MERCH_022,False,
TXN_20240101_00001009,CUST_00092,2024-01-01 19:42:00,1370.9,Electronics,Debit Card,Tablet,AU,MERCH_005,False,
TXN_20240106_00001010,CUST_00329,2024-01-06 16:13:00,281.73,Toys,Cryptocurrency,Tablet,IN,MERCH_085,False,
TXN_20240102_00001011,CUST_00396,2024-01-02 02:24:00,47.18,Books,Apple Pay,Desktop,US,MERCH_032,False,
TXN_20240104_00001012,CUST_00099,2024-01-04 23:58:00,1104.91,Sports,Cryptocurrency,Tablet,US,MERCH_009,True,high_amount
TXN_20240103_00001013,CUST_00371,2024-01-03 08:56:00,400.49,Clothing,Debit Card,Desktop,CA,MERCH_054,False,
TXN_20240106_00001014,CUST_00107,2024-01-06 11:06:00,103.58,Health & Beauty,Google Pay,Mobile,MX,MERCH_055,False,
TXN_20240102_00001015,CUST_00206,2024-01-02 06:14:00,76.94,Sports,Cryptocurrency,Mobile,US,MERCH_002,False,
TXN_20240105_00001016,CUST_00333,2024-01-05 03:13:00,95.84,Toys,Google Pay,Mobile,FR,MERCH_006,False,
TXN_20240101_00001017,CUST_00053,2024-01-01 17:56:00,255.49,Sports,Cryptocurrency,Tablet,BR,MERCH_073,False,
TXN_20240102_00001018,CUST_00348,2024-01-02 19:16:00,303.93,Clothing,Cryptocurrency,Desktop,JP,MERCH_043,False,
TXN_20240102_00001019,CUST_00172,2024-01-02 20:40:00,293.63,Health & Beauty,Credit Card,Tablet,UK,MERCH_075,False,
TXN_20240105_00001020,CUST_00120,2024-01-05 18:24:00,309.5,Sports,Credit Card,Tablet,US,MERCH_098,False,
TXN_20240102_00001021,CUST_00041,2024-01-02 07:19:00,446.68,Sports,Credit Card,Desktop,MX,MERCH_048,False,
TXN_20240106_00001022,CUST_00122,2024-01-06 07:18:00,103.73,Sports,Cryptocurrency,Tablet,US,MERCH_057,False,
TXN_20240104_00001023,CUST_00267,2024-01-04 12:08:00,35.17,Books,Apple Pay,Tablet,US,MERCH_037,False,
TXN_20240101_00001024,CUST_00465,2024-01-01 06:14:00,109.39,Health & Beauty,Cryptocurrency,Desktop,US,MERCH_088,False,
TXN_20240103_00001025,CUST_00034,2024-01-03 08:38:00,106.69,Food & Beverage,Apple Pay,Desktop,US,MERCH_025,False,
TXN_20240101_00001026,CUST_00304,2024-01-01 13:40:00,751.85,Home & Garden,Google Pay,Desktop,CA,MERCH_031,False,
TXN_20240106_00001027,CUST_00126,2024-01-06 09:05:00,146.37,Food & Beverage,Apple Pay,Desktop,DE,MERCH_078,False,
TXN_20240103_00001028,CUST_00140,2024-01-03 15:19:00,59.76,Books,Apple Pay,Desktop,DE,MERCH_047,False,
TXN_20240105_00001029,CUST_00377,2024-01-05 05:24:00,387.16,Home & Garden,Apple Pay,Desktop,MX,MERCH_062,False,
TXN_20240101_00001030,CUST_00305,2024-01-01 05:48:00,88.34,Food & Beverage,Google Pay,Desktop,FR,MERCH_071,False,
TXN_20240102_00001031,CUST_00288,2024-01-02 20:16:00,95.41,Food & Beverage,Google Pay,Mobile,JP,MERCH_010,False,
TXN_20240104_00001032,CUST_00007,2024-01-04 13:08:00,86.33,Toys,Google Pay,Tablet,US,MERCH_093,False,
TXN_20240104_00001033,CUST_00197,2024-01-04 23:31:00,185.51,Food & Beverage,Apple Pay,Mobile,AU,MERCH_083,False,
TXN_20240107_00001034,CUST_00198,2024-01-07 06:04:00,177.57,Food & Beverage,Google Pay,Desktop,UK,MERCH_025,False,
TXN_20240105_00001035,CUST_00357,2024-01-05 15:16:00,157.79,Health & Beauty,Credit Card,Tablet,AU,MERCH_050,False,
TXN_20240105_00001036,CUST_00331,2024-01-05 12:47:00,1877.4,Sports,Debit Card,Mobile,AU,MERCH_078,True,high_amount
TXN_20240105_00001037,CUST_00007,2024-01-05 20:43:00,218.34,Home & Garden,Credit Card,Desktop,CA,MERCH_083,False,
TXN_20240105_00001038,CUST_00085,2024-01-05 02:25:00,264.08,Clothing,Apple Pay,Mobile,JP,MERCH_089,False,
TXN_20240104_00001039,CUST_00056,2024-01-04 05:32:00,119.29,Food & Beverage,Cryptocurrency,Tablet,UK,MERCH_100,False,
TXN_20240104_00001040,CUST_00358,2024-01-04 16:52:00,229.84,Home & Garden,PayPal,,JP,MERCH_022,False,
TXN_20240106_00001041,CUST_00214,2024-01-06 05:00:00,44.22,Clothing,Cryptocurrency,Mobile,IN,MERCH_094,False,
TXN_20240105_00001042,CUST_00250,2024-01-05 14:10:00,312.23,Home & Garden,Debit Card,Tablet,DE,MERCH_015,False,
TXN_20240105_00001043,CUST_00415,2024-01-05 19:36:00,123.6,Sports,Debit Card,Mobile,CA,MERCH_053,False,
TXN_20240105_00001044,CUST_00044,2024-01-05 16:40:00,435.5,Clothing,Apple Pay,Desktop,FR,MERCH_036,False,
TXN_20240101_00001045,CUST_00005,2024-01-01 16:21:00,1192.01,Electronics,Credit Card,Mobile,UK,MERCH_097,False,
TXN_20240101_00001046,CUST_00193,2024-01-01 01:42:00,238.84,Electronics,Google Pay,Tablet,US,MERCH_098,False,
TXN_20240103_00001047,CUST_00173,2024-01-03 20:59:00,194.56,Toys,PayPal,Tablet,JP,MERCH_044,False,
TXN_20240104_00001048,CUST_00313,2024-01-04 08:52:00,565.48,Sports,Credit Card,Mobile,JP,MERCH_043,False,
TXN_20240102_00001049,CUST_00014,2024-01-02 01:00:00,349.51,Toys,Google Pay,Desktop,CA,MERCH_068,False,
TXN_20240103_00001050,CUST_00264,2024-01-03 23:44:00,230.53,Sports,Apple Pay,Tablet,BR,MERCH_025,False,
TXN_20240101_00001051,CUST_00497,2024-01-01 00:40:00,14.82,Health & Beauty,Cryptocurrency,Mobile,US,MERCH_087,False,
TXN_20240105_00001052,CUST_00179,2024-01-05 17:14:00,166.06,Toys,Apple Pay,Mobile,UK,MERCH_085,False,
TXN_20240102_00001053,CUST_00446,2024-01-02 01:46:00,62.3,Food & Beverage,Google Pay,Tablet,CA,MERCH_092,False,
TXN_20240106_00001054,CUST_00448,2024-01-06 09:02:00,408.38,Home & Garden,Apple Pay,Desktop,IN,MERCH_058,False,
TXN_20240102_00001055,CUST_00055,2024-01-02 05:30:00,157.36,Sports,Apple Pay,Tablet,UK,MERCH_004,False,
TXN_20240102_00001056,CUST_00369,2024-01-02 17:59:00,271.77,Health & Beauty,PayPal,Tablet,DE,MERCH_061,False,
TXN_20240102_00001057,CUST_00047,2024-01-02 07:42:00,739.73,Home & Garden,Cryptocurrency,Mobile,BR,MERCH_029,False,
TXN_20240107_00001058,CUST_00335,2024-01-07 03:49:00,325.55,Clothing,Cryptocurrency,Tablet,JP,MERCH_056,False,
TXN_20240103_00001059,CUST_00175,2024-01-03 11:14:00,15.99,Books,Cryptocurrency,Tablet,UK,MERCH_025,False,
TXN_20240102_00001060,CUST_00296,2024-01-02 05:36:00,46.95,Health & Beauty,Cryptocurrency,Desktop,JP,MERCH_040,False,
TXN_20240101_00001061,CUST_00395,2024-01-01 15:37:00,510.56,Sports,PayPal,Tablet,AU,MERCH_017,False,
TXN_20240106_00001062,CUST_00418,2024-01-06 13:42:00,77.35,Sports,PayPal,Desktop,RU,MERCH_064,True,unusual_location
TXN_20240105_00001063,CUST_00307,2024-01-05 20:09:00,18.86,Books,PayPal,Mobile,US,MERCH_065,False,
TXN_20240102_00001064,CUST_00361,2024-01-02 07:17:00,256.12,Toys,Apple Pay,Desktop,FR,MERCH_043,False,
TXN_20240102_00001065,CUST_00359,2024-01-02 15:52:00,511.12,Sports,Cryptocurrency,Desktop,DE,MERCH_100,False,
TXN_20240102_00001066,CUST_00012,2024-01-02 21:54:00,293.68,Toys,Google Pay,Mobile,CA,MERCH_044,False,
TXN_20240105_00001067,CUST_00037,2024-01-05 12:43:00,396.22,Toys,Google Pay,Tablet,JP,MERCH_037,False,
TXN_20240104_00001068,CUST_00068,2024-01-04 00:44:00,425.15,Sports,PayPal,Tablet,UK,MERCH_007,False,
TXN_20240104_00001069,CUST_00150,2024-01-04 05:29:00,470.18,Home & Garden,Debit Card,Desktop,BR,MERCH_028,False,
TXN_20240103_00001070,CUST_00348,2024-01-03 02:47:00,756.34,Electronics,Debit Card,Mobile,UK,MERCH_055,False,
TXN_20240102_00001071,CUST_00484,2024-01-02 19:59:00,237.29,Electronics,Credit Card,Desktop,CA,MERCH_066,False,
TXN_20240107_00001072,CUST_00126,2024-01-07 22:21:00,194.1,Food & Beverage,Credit Card,Desktop,JP,MERCH_031,False,
TXN_20240105_00001073,CUST_00398,2024-01-05 05:31:00,70.36,Books,Cryptocurrency,Tablet,JP,MERCH_085,False,
TXN_20240101_00001074,CUST_00324,2024-01-01 22:49:00,347.31,Toys,Cryptocurrency,Mobile,FR,MERCH_048,False,
TXN_20240101_00001075,CUST_00116,2024-01-01 02:07:00,50.49,Clothing,Credit Card,Tablet,IN,MERCH_074,False,
TXN_20240107_00001076,CUST_00093,2024-01-07 02:30:00,70.9,Books,Apple Pay,Mobile,MX,MERCH_083,False,
TXN_20240105_00001077,CUST_00095,2024-01-05 15:19:00,97.56,Home & Garden,Apple Pay,Tablet,IN,MERCH_003,False,
TXN_20240105_00001078,CUST_00366,2024-01-05 04:35:00,34.93,Toys,Cryptocurrency,Desktop,IN,MERCH_097,False,
TXN_20240103_00001079,CUST_00003,2024-01-03 05:42:00,98.53,Clothing,Google Pay,Mobile,CA,MERCH_041,False,
TXN_20240102_00001080,CUST_00288,2024-01-02 07:02:00,468.56,Home & Garden,PayPal,Desktop,UK,MERCH_011,False,
TXN_20240102_00001081,CUST_00484,2024-01-02 07:32:00,39.54,Books,Cryptocurrency,Desktop,JP,MERCH_032,False,
TXN_20240104_00001082,CUST_00252,2024-01-04 04:02:00,67.62,Books,Cryptocurrency,Mobile,MX,MERCH_067,False,
TXN_20240104_00001083,CUST_00122,2024-01-04 18:38:00,417.44,Sports,Credit Card,Desktop,US,MERCH_019,False,
TXN_20240104_00001084,CUST_00303,2024-01-04 04:54:00,575.09,Sports,PayPal,Mobile,DE,MERCH_017,False,
TXN_20240107_00001085,CUST_00205,2024-01-07 15:27:00,279.43,Clothing,Apple Pay,Desktop,CA,MERCH_033,False,
TXN_20240105_00001086,CUST_00325,2024-01-05 12:44:00,438.01,Home & Garden,Cryptocurrency,Tablet,FR,MERCH_025,False,
TXN_20240104_00001087,CUST_00195,2024-01-04 23:36:00,347.36,Home & Garden,Credit Card,Tablet,JP,MERCH_032,False,
TXN_20240101_00001088,CUST_00034,2024-01-01 19:17:00,270.42,Clothing,PayPal,Tablet,JP,MERCH_012,False,
TXN_20240104_00001089,CUST_00141,2024-01-04 20:58:00,235.64,Health & Beauty,Credit Card,Desktop,DE,MERCH_049,False,
TXN_20240103_00001090,CUST_00373,2024-01-03 08:24:00,393.54,Clothing,PayPal,Tablet,IN,MERCH_063,False,
TXN_20240102_00001091,CUST_00139,2024-01-02 00:33:00,213.13,Health & Beauty,Google Pay,Desktop,IN,MERCH_007,False,
TXN_20240102_00001092,CUST_00283,2024-01-02 19:20:00,40.23,Food & Beverage,Google Pay,Mobile,IN,MERCH_062,False,
TXN_20240107_00001093,CUST_00337,2024-01-07 07:08:00,5.9,Books,Debit Card,Desktop,CA,MERCH_049,False,
TXN_20240107_00001094,CUST_00363,2024-01-07 01:47:00,10.02,Books,Debit Card,Tablet,AU,MERCH_078,False,
TXN_20240105_00001095,CUST_00258,2024-01-05 11:45:00,81.41,Toys,PayPal,Mobile,BR,MERCH_055,False,
TXN_20240106_00001096,CUST_00209,2024-01-06 13:45:00,193.53,Sports,PayPal,Desktop,FR,MERCH_082,False,
TXN_20240101_00001097,CUST_00044,2024-01-01 20:04:00,567.75,Sports,Cryptocurrency,Mobile,US,MERCH_071,False,
TXN_20240106_00001098,CUST_00478,2024-01-06 06:51:00,1926.22,Electronics,Cryptocurrency,Desktop,IN,MERCH_062,False,
TXN_20240106_00001099,CUST_00366,2024-01-06 07:32:00,208.68,Clothing,Apple Pay,Tablet,US,MERCH_069,False,
TXN_20240104_00001100,CUST_00463,2024-01-04 16:15:00,1234.38,Electronics,Debit Card,Desktop,IN,MERCH_010,False,
TXN_20240104_00001101,CUST_00254,2024-01-04 21:53:00,420.67,Home & Garden,Apple Pay,Desktop,JP,MERCH_048,False,
TXN_20240102_00001102,CUST_00149,2024-01-02 04:21:00,501.56,Sports,PayPal,Mobile,UK,MERCH_038,False,
TXN_20240103_00001103,CUST_00473,2024-01-03 19:13:00,1489.15,Electronics,PayPal,Tablet,DE,MERCH_066,False,
TXN_20240101_00001104,CUST_00183,2024-01-01 09:59:00,358.07,Toys,Credit Card,Tablet,US,MERCH_059,False,
TXN_20240104_00001105,CUST_00206,2024-01-04 12:19:00,41.08,Health & Beauty,PayPal,Desktop,CA,MERCH_013,False,
TXN_20240105_00001106,CUST_00211,2024-01-05 14:31:00,64.58,Sports,Credit Card,Mobile,CA,MERCH_001,False,
TXN_20240102_00001107,CUST_00187,2024-01-02 15:49:00,26.48,Books,Apple Pay,Desktop,FR,MERCH_069,False,
TXN_20240103_00001108,CUST_00182,2024-01-03 20:06:00,265.95,Toys,Cryptocurrency,Mobile,CA,MERCH_001,False,
TXN_20240104_00001109,CUST_00203,2024-01-04 19:56:00,79.74,Sports,Apple Pay,Tablet,CA,MERCH_043,False,
TXN_20240101_00001110,CUST_00061,2024-01-01 08:10:00,569.8,Sports,Apple Pay,Mobile,FR,MERCH_071,False,
TXN_20240106_00001111,CUST_00257,2024-01-06 06:51:00,273.41,Home & Garden,Cryptocurrency,Tablet,JP,MERCH_050,False,
TXN_20240102_00001112,CUST_00257,2024-01-02 09:07:00,398.43,Clothing,Credit Card,Tablet,AU,MERCH_031,False,
TXN_20240101_00001113,CUST_00223,2024-01-01 13:43:00,134.6,Health & Beauty,Apple Pay,Mobile,US,MERCH_037,False,
TXN_20240106_00001114,CUST_00096,2024-01-06 04:05:00,53.31,Food & Beverage,Debit Card,Mobile,IN,MERCH_099,False,
TXN_20240102_00001115,CUST_00102,2024-01-02 05:55:00,99.45,Books,Apple Pay,Tablet,JP,MERCH_014,False,
TXN_20240106_00001116,CUST_00118,2024-01-06 08:39:00,167.16,Home & Garden,Credit Card,Desktop,CA,MERCH_052,False,
TXN_20240101_00001117,CUST_00103,2024-01-01 09:17:00,558.52,Sports,Credit Card,Desktop,MX,MERCH_049,False,
TXN_20240105_00001118,CUST_00173,2024-01-05 08:33:00,71.52,Books,Apple Pay,Mobile,DE,MERCH_008,False,
TXN_20240106_00001119,CUST_00483,2024-01-06 10:27:00,643.37,Electronics,PayPal,Tablet,FR,MERCH_054,False,
TXN_20240103_00001120,CUST_00147,2024-01-03 15:20:00,404.42,Electronics,Apple Pay,Mobile,AU,MERCH_078,True,velocity
TXN_20240102_00001121,CUST_00156,2024-01-02 01:27:00,216.77,Home & Garden,Credit Card,Desktop,AU,MERCH_086,False,
TXN_20240101_00001122,CUST_00381,2024-01-01 03:43:00,278.35,Home & Garden,Google Pay,Tablet,AU,MERCH_078,False,
TXN_20240104_00001123,CUST_00067,2024-01-04 23:15:00,24.95,Books,Cryptocurrency,Tablet,UK,MERCH_078,False,
TXN_20240102_00001124,CUST_00039,2024-01-02 06:02:00,127.86,Sports,Google Pay,Tablet,UK,MERCH_044,False,
TXN_20240104_00001125,CUST_00023,2024-01-04 05:46:00,395.96,Toys,Debit Card,Desktop,CA,MERCH_054,False,
TXN_20240106_00001126,CUST_00500,2024-01-06 20:45:00,89.7,Books,PayPal,Mobile,IN,MERCH_058,False,
TXN_20240107_00001127,CUST_00269,2024-01-07 17:45:00,456.32,Clothing,Google Pay,Desktop,JP,MERCH_022,False,
TXN_20240107_00001128,CUST_00407,2024-01-07 09:17:00,245.93,Home & Garden,Cryptocurrency,Desktop,US,MERCH_095,False,
TXN_20240105_00001129,CUST_00288,2024-01-05 05:31:00,91.1,Clothing,Apple Pay,Mobile,JP,MERCH_078,False,
TXN_20240103_00001130,CUST_00357,2024-01-03 21:13:00,22.81,Home & Garden,Credit Card,Tablet,MX,MERCH_059,False,
TXN_20240106_00001131,CUST_00283,2024-01-06 08:45:00,33.82,Books,Credit Card,Desktop,FR,MERCH_029,False,
TXN_20240101_00001132,CUST_00475,2024-01-01 11:34:00,185.73,Sports,Debit Card,Mobile,FR,MERCH_007,False,
TXN_20240107_00001133,CUST_00043,2024-01-07 20:15:00,327.74,Sports,Cryptocurrency,Tablet,CN,MERCH_034,True,unusual_location
TXN_20240102_00001134,CUST_00422,2024-01-02 10:26:00,35.84,Books,PayPal,Desktop,US,MERCH_094,False,
TXN_20240103_00001135,CUST_00055,2024-01-03 23:11:00,97.3,Books,Cryptocurrency,Tablet,MX,MERCH_089,False,
TXN_20240105_00001136,CUST_00106,2024-01-05 01:41:00,87.65,Books,Apple Pay,Desktop,IN,MERCH_042,False,
TXN_20240103_00001137,CUST_00189,2024-01-03 20:13:00,35.35,Food & Beverage,Debit Card,Mobile,JP,MERCH_012,False,
TXN_20240106_00001138,CUST_00292,2024-01-06 06:11:00,82.16,Toys,Apple Pay,Tablet,DE,MERCH_024,False,
TXN_20240107_00001139,CUST_00352,2024-01-07 21:18:00,654.81,Electronics,Google Pay,Desktop,JP,MERCH_009,False,
TXN_20240102_00001140,CUST_00052,2024-01-02 12:04:00,52.82,Food & Beverage,Cryptocurrency,Tablet,JP,MERCH_018,False,
TXN_20240101_00001141,CUST_00395,2024-01-01 03:38:00,1233.76,Clothing,Credit Card,Mobile,US,MERCH_019,True,high_amount
TXN_20240107_00001142,CUST_00044,2024-01-07 16:38:00,1595.18,Electronics,Debit Card,Desktop,NG,MERCH_062,True,unusual_location
TXN_20240107_00001143,CUST_00080,2024-01-07 00:57:00,328.03,Toys,Debit Card,Desktop,BR,MERCH_070,False,
TXN_20240103_00001144,CUST_00262,2024-01-03 20:40:00,20.39,Clothing,Apple Pay,Desktop,RU,MERCH_001,True,unusual_location
TXN_20240103_00001145,CUST_00116,2024-01-03 09:01:00,264.87,Sports,Cryptocurrency,Mobile,FR,MERCH_088,False,
TXN_20240102_00001146,CUST_00183,2024-01-02 04:31:00,792.8,Home & Garden,Credit Card,Tablet,FR,MERCH_043,False,
TXN_20240102_00001147,CUST_00220,2024-01-02 06:23:00,448.84,Clothing,Google Pay,Mobile,CA,MERCH_077,False,
TXN_20240102_00001148,CUST_00320,2024-01-02 22:43:00,34.29,Food & Beverage,PayPal,Mobile,FR,MERCH_014,False,
TXN_20240103_00001149,CUST_00404,2024-01-03 21:58:00,268.08,Toys,Credit Card,Desktop,UK,MERCH_100,False,
TXN_20240107_00001150,CUST_00418,2024-01-07 23:09:00,52.86,Health & Beauty,Credit Card,Desktop,BR,MERCH_074,False,
TXN_20240105_00001151,CUST_00094,2024-01-05 13:46:00,18.74,Books,Apple Pay,Mobile,CA,MERCH_041,False,
TXN_20240106_00001152,CUST_00071,2024-01-06 06:27:00,280.43,Toys,Cryptocurrency,Desktop,AU,MERCH_050,False,
TXN_20240105_00001153,CUST_00421,2024-01-05 11:35:00,220.11,Toys,Debit Card,Mobile,IN,MERCH_011,False,
TXN_20240107_00001154,CUST_00360,2024-01-07 04:45:00,107.75,Food & Beverage,Credit Card,Desktop,DE,MERCH_047,False,
TXN_20240101_00001155,CUST_00472,2024-01-01 00:13:00,756.68,Electronics,Credit Card,Desktop,CA,MERCH_045,False,
TXN_20240104_00001156,CUST_00498,2024-01-04 20:54:00,249.86,Home & Garden,Apple Pay,Desktop,IN,MERCH_027,False,
TXN_20240103_00001157,CUST_00194,2024-01-03 09:03:00,111.44,Home & Garden,Cryptocurrency,Desktop,CA,MERCH_090,False,
TXN_20240105_00001158,CUST_00245,2024-01-05 12:23:00,1417.73,Electronics,Google Pay,Desktop,UK,MERCH_004,False,
TXN_20240102_00001159,CUST_00426,2024-01-02 13:23:00,81.61,Home & Garden,Apple Pay,Desktop,MX,MERCH_098,False,
TXN_20240102_00001160,CUST_00241,2024-01-02 22:30:00,603.52,Home & Garden,Apple Pay,Tablet,FR,MERCH_044,False,
TXN_20240105_00001161,CUST_00310,2024-01-05 17:50:00,609.2,Electronics,Debit Card,Tablet,US,MERCH_021,False,
TXN_20240101_00001162,CUST_00365,2024-01-01 02:25:00,137.58,Food & Beverage,PayPal,Tablet,IN,MERCH_065,False,
TXN_20240104_00001163,CUST_00268,2024-01-04 06:45:00,262.85,Sports,Apple Pay,Desktop,UK,MERCH_096,False,
TXN_20240103_00001164,CUST_00310,2024-01-03 06:25:00,476.87,Electronics,Credit Card,Tablet,IN,MERCH_060,False,
TXN_20240106_00001165,CUST_00332,2024-01-06 02:20:00,166.31,Food & Beverage,Apple Pay,Desktop,AU,MERCH_035,False,
TXN_20240102_00001166,CUST_00015,2024-01-02 03:06:00,187.72,Clothing,Debit Card,Mobile,AU,MERCH_021,False,
TXN_20240106_00001167,CUST_00283,2024-01-06 18:06:00,113.84,Clothing,Debit Card,Tablet,FR,MERCH_005,True,velocity
TXN_20240103_00001168,CUST_00405,2024-01-03 13:17:00,488.56,Clothing,Apple Pay,Desktop,MX,MERCH_007,False,
TXN_20240104_00001169,CUST_00491,2024-01-04 08:05:00,5.81,Books,Apple Pay,Tablet,FR,MERCH_025,False,
TXN_20240104_00001170,CUST_00170,2024-01-04 08:48:00,146.51,Food & Beverage,Apple Pay,Tablet,UK,MERCH_065,False,
TXN_20240102_00001171,CUST_00301,2024-01-02 01:32:00,38.47,Home & Garden,Credit Card,Mobile,BR,MERCH_021,False,
TXN_20240102_00001172,CUST_00453,2024-01-02 14:43:00,40.71,Toys,Debit Card,Tablet,DE,MERCH_084,False,
TXN_20240102_00001173,CUST_00334,2024-01-02 12:49:00,794.86,Home & Garden,Google Pay,Mobile,MX,MERCH_058,False,
TXN_20240102_00001174,CUST_00021,2024-01-02 09:21:00,39.23,Books,Cryptocurrency,Tablet,JP,MERCH_050,False,
TXN_20240103_00001175,CUST_00050,2024-01-03 13:13:00,479.43,Clothing,Credit Card,Desktop,BR,MERCH_099,False,
TXN_20240104_00001176,CUST_00479,2024-01-04 07:35:00,254.47,Clothing,PayPal,Desktop,CA,MERCH_009,False,
TXN_20240103_00001177,CUST_00133,2024-01-03 23:36:00,112.48,Health & Beauty,Apple Pay,Mobile,BR,MERCH_098,False,
TXN_20240105_00001178,CUST_00021,2024-01-05 17:41:00,753.07,Home & Garden,PayPal,Mobile,BR,MERCH_052,False,
TXN_20240105_00001179,CUST_00488,2024-01-05 08:54:00,363.85,Home & Garden,PayPal,Mobile,MX,MERCH_011,False,
TXN_20240105_00001180,CUST_00318,2024-01-05 09:32:00,112.5,Toys,Cryptocurrency,Desktop,US,MERCH_095,False,
TXN_20240103_00001181,CUST_00082,2024-01-03 14:44:00,351.4,Electronics,Google Pay,Mobile,JP,MERCH_010,False,
TXN_20240103_00001182,CUST_00329,2024-01-03 09:24:00,270.97,Toys,Google Pay,Mobile,BR,MERCH_014,False,
TXN_20240101_00001183,CUST_00103,2024-01-01 21:11:00,459.56,Clothing,Apple Pay,Mobile,JP,MERCH_009,False,
TXN_20240104_00001184,CUST_00143,2024-01-04 09:21:00,92.93,Toys,Apple Pay,Desktop,UK,MERCH_070,False,
TXN_20240102_00001185,CUST_00308,2024-01-02 15:30:00,519.37,Home & Garden,Apple Pay,Desktop,US,MERCH_047,False,
TXN_20240105_00001186,CUST_00139,2024-01-05 14:30:00,46.64,Sports,PayPal,Tablet,JP,MERCH_023,False,
TXN_20240101_00001187,CUST_00447,2024-01-01 21:09:00,144.21,Clothing,Apple Pay,Tablet,BR,MERCH_028,False,
TXN_20240103_00001188,CUST_00494,2024-01-03 18:11:00,230.26,Electronics,PayPal,Desktop,AU,MERCH_026,False,
TXN_20240104_00001189,CUST_00495,2024-01-04 17:26:00,195.44,Toys,Cryptocurrency,Mobile,CA,MERCH_046,False,
TXN_20240107_00001190,CUST_00040,2024-01-07 02:24:00,1143.77,Electronics,Cryptocurrency,Tablet,DE,MERCH_075,False,
TXN_20240107_00001191,CUST_00008,2024-01-07 13:09:00,202.58,Health & Beauty,Debit Card,Mobile,AU,MERCH_019,False,
TXN_20240106_00001192,CUST_00135,2024-01-06 07:55:00,42.95,Health & Beauty,Google Pay,Tablet,JP,MERCH_001,False,
TXN_20240105_00001193,CUST_00050,2024-01-05 19:53:00,514.75,Home & Garden,Credit Card,Desktop,MX,MERCH_096,False,
TXN_20240103_00001194,CUST_00488,2024-01-03 00:26:00,488.74,Home & Garden,Debit Card,Tablet,DE,MERCH_074,False,
TXN_20240101_00001195,CUST_00420,2024-01-01 03:23:00,14.7,Health & Beauty,Credit Card,Tablet,IN,MERCH_064,False,
TXN_20240107_00001196,CUST_00219,2024-01-07 22:29:00,85.03,Food & Beverage,Google Pay,Mobile,IN,MERCH_015,False,
TXN_20240102_00001197,CUST_00278,2024-01-02 21:29:00,77.76,Food & Beverage,Apple Pay,Mobile,CA,MERCH_037,False,
TXN_20240108_00001198,CUST_00045,2024-01-08 00:44:00,128.65,Food & Beverage,Credit Card,Desktop,UK,MERCH_084,False,
TXN_20240101_00001199,CUST_00475,2024-01-01 04:39:00,25.22,Food & Beverage,Google Pay,Desktop,MX,MERCH_082,False,
TXN_20240105_00001200,CUST_00115,2024-01-05 17:32:00,1352.03,Electronics,Apple Pay,Tablet,DE,MERCH_049,False,
TXN_20240102_00001201,CUST_00212,2024-01-02 05:12:00,380.72,Toys,Cryptocurrency,Tablet,BR,MERCH_095,False,
TXN_20240105_00001202,CUST_00451,2024-01-05 05:00:00,236.84,Health & Beauty,Cryptocurrency,Mobile,FR,MERCH_040,False,
TXN_20240105_00001203,CUST_00008,2024-01-05 10:43:00,17.43,Sports,Credit Card,Desktop,US,MERCH_048,False,
