transaction_amount,transaction_hour,day_of_week,merchant_category,card_present,international,distance_from_home,prev_transaction_count,avg_transaction_amount,transaction_id,timestamp
113.3255437204447,9,1,grocery,1,0,6.25815857870864,20,39.3866366626345,BATCH_00000994,2024-01-07 21:40:00
207.99644533431712,8,0,restaurant,1,0,2.1615452151519667,16,49.21311008735421,BATCH_00000481,2024-01-04 08:10:00
240.7797110341513,23,3,online,0,1,71.98902585016724,2,70.82020398453561,BATCH_00000575,2024-01-04 23:50:00
105.1682834575441,21,3,retail,1,0,18.766711255714753,22,15.928754814749889,BATCH_00000033,2024-01-01 05:30:00
72.44643899950589,18,3,retail,1,0,2.342364949900057,21,77.34679362809503,BATCH_00000031,2024-01-01 05:10:00
1676.692024528291,13,5,gas,1,0,124.1282016028499,2,94.90437616314105,BATCH_00000231,2024-01-02 14:30:00
22.106592367970297,16,3,grocery,1,0,1.2550994551749686,15,18.488287719225585,BATCH_00000963,2024-01-07 16:30:00
57.566986811067956,14,4,gas,1,0,8.170424383756133,23,237.01443204703608,BATCH_00000192,2024-01-02 08:00:00
46.234746000721344,16,2,travel,1,0,2.7303742682543213,18,6.226597443155405,BATCH_00000333,2024-01-03 07:30:00
148.24261200068364,7,3,online,0,0,9.079532719039454,14,96.4675842202184,BATCH_00000003,2024-01-01 00:30:00
25.67875505940025,6,3,grocery,1,0,8.127026577579159,15,50.04942249160467,BATCH_00000204,2024-01-02 10:00:00
37.89719982261644,11,4,online,1,0,8.304683727933188,20,266.91751130678966,BATCH_00000514,2024-01-04 13:40:00
12.50917197981471,14,2,retail,1,0,2.7912637221765864,27,28.807432818262082,BATCH_00000799,2024-01-06 13:10:00
93.62928555919568,15,2,gas,1,0,4.526258984241954,22,36.117184489995886,BATCH_00000306,2024-01-03 03:00:00
23.598869756290007,9,2,grocery,1,0,0.7664620714727313,15,33.511132065929544,BATCH_00000109,2024-01-01 18:10:00
36.90841266937919,7,0,grocery,1,0,5.884935990067137,31,106.12120008720075,BATCH_00000430,2024-01-03 23:40:00
119.87060101160831,10,1,grocery,1,0,5.604652744988739,16,35.09668442398106,BATCH_00000077,2024-01-01 12:50:00
179.03757642406885,18,2,gas,1,0,2.307938209224753,18,41.309098760318605,BATCH_00000084,2024-01-01 14:00:00
49.9428723114796,15,4,grocery,1,1,2.408007117020458,16,28.028075973994724,BATCH_00000286,2024-01-02 23:40:00
23.410466608521773,17,3,online,1,0,1.9307397832063833,22,68.12318745648705,BATCH_00000082,2024-01-01 13:40:00
87.72921937333153,18,1,grocery,1,0,6.082267176239812,20,33.85817243821052,BATCH_00000991,2024-01-07 21:10:00
104.79233508252985,19,1,grocery,1,0,0.870758768502113,14,32.85458147695859,BATCH_00000789,2024-01-06 11:30:00
147.97065272913753,15,2,retail,1,0,14.127190766838781,11,12.875460167406887,BATCH_00000894,2024-01-07 05:00:00
107.78908348692421,8,4,retail,1,0,4.595592678603911,19,13.981548752049633,BATCH_00000398,2024-01-03 18:20:00
289.11557602682075,13,1,restaurant,1,0,1.8074682670797912,17,26.648396199763607,BATCH_00000323,2024-01-03 05:50:00
77.9144430124575,19,1,gas,0,0,7.480032731843949,21,61.0841786242341,BATCH_00000519,2024-01-04 14:30:00
1713.3597537274102,23,6,travel,0,0,4.348359175189054,5,39.47728430260809,BATCH_00000916,2024-01-07 08:40:00
6.986176604584877,12,3,online,1,0,0.7575147057499014,19,86.81849381093896,BATCH_00000922,2024-01-07 09:40:00
24.98056670437172,16,4,grocery,1,0,1.321821750077201,22,36.34626654147592,BATCH_00000005,2024-01-01 00:50:00
14.735765853237615,14,2,travel,0,0,7.133398720560149,22,99.05410364218493,BATCH_00000731,2024-01-06 01:50:00
13.930412866866183,18,1,travel,1,0,1.085390472084025,19,99.85748064393863,BATCH_00000465,2024-01-04 05:30:00
10.164998714193091,21,0,grocery,1,0,6.569244443258395,19,218.57136210703226,BATCH_00000097,2024-01-01 16:10:00
23.361950018352946,22,0,gas,1,0,5.2257121584719135,11,39.89505621053946,BATCH_00000266,2024-01-02 20:20:00
86.98552105766622,18,0,retail,1,0,7.551708336484181,28,75.97801163428852,BATCH_00000357,2024-01-03 11:30:00
9.583593886001934,7,4,travel,0,0,1.291661835447807,18,11.881099835954997,BATCH_00000868,2024-01-07 00:40:00
7.73029199853466,7,1,gas,1,0,15.300514758629319,13,130.29853034081862,BATCH_00000798,2024-01-06 13:00:00
140.91592057585927,6,1,gas,1,0,0.2981402040555757,13,102.95345384082468,BATCH_00000380,2024-01-03 15:20:00
30.20943755813814,20,2,grocery,1,0,1.2772198407137012,19,70.56248169546397,BATCH_00000631,2024-01-05 09:10:00
19.80746351837757,21,0,gas,1,0,8.419239868784409,20,104.75159118992272,BATCH_00000381,2024-01-03 15:30:00
389.2817846248712,13,1,retail,1,0,11.901277087351747,21,35.750359993273875,BATCH_00000490,2024-01-04 09:40:00
28.91902723065517,12,3,grocery,1,0,2.462879579656957,18,53.94215733403057,BATCH_00000118,2024-01-01 19:40:00
33.01834723733475,15,0,gas,1,0,5.241018607654755,19,76.02265162803518,BATCH_00000900,2024-01-07 06:00:00
105.25563966803354,8,0,online,1,0,0.7489213471653906,24,36.85171053093876,BATCH_00000250,2024-01-02 17:40:00
50.01761935393138,8,4,retail,1,0,2.487674460005562,20,73.04134916461163,BATCH_00000523,2024-01-04 15:10:00
64.84798747808759,15,1,online,1,0,11.37041298860918,30,430.91503162760785,BATCH_00000009,2024-01-01 01:30:00
233.12826391698368,22,0,restaurant,1,0,2.563847325210922,18,123.08085870529446,BATCH_00000196,2024-01-02 08:40:00
2.504618000851288,20,4,grocery,1,0,0.23174962157753726,20,23.12864004084524,BATCH_00000603,2024-01-05 04:30:00
70.80674742985592,16,3,retail,0,0,5.757219691941161,18,147.8421399224484,BATCH_00000081,2024-01-01 13:30:00
24.045998831405345,20,1,restaurant,1,0,4.636671192934832,18,23.03151034443872,BATCH_00000783,2024-01-06 10:30:00
175.7915980435227,13,3,restaurant,1,0,11.964921848879088,25,45.24064707964997,BATCH_00000587,2024-01-05 01:50:00
38.66708345499415,20,2,travel,1,0,3.6273058078362745,24,64.72124222383553,BATCH_00000797,2024-01-06 12:50:00
133.52765225291364,10,3,restaurant,1,0,2.271230967986367,18,42.21049352158907,BATCH_00000239,2024-01-02 15:50:00
124.58072386815962,13,6,travel,0,0,121.14645786884608,5,62.896824105356835,BATCH_00000290,2024-01-03 00:20:00
33.350940783683775,21,2,grocery,1,0,7.308437177968088,19,74.09420773091605,BATCH_00000211,2024-01-02 11:10:00
119.83372036977711,14,4,gas,1,0,4.377259152835774,22,115.48081392025628,BATCH_00000717,2024-01-05 23:30:00
61.56559021180367,14,4,gas,1,0,3.294397671196893,19,52.76633545280662,BATCH_00000359,2024-01-03 11:50:00
52.16468932607051,16,1,grocery,1,0,3.5522725647775673,22,147.71316946271997,BATCH_00000449,2024-01-04 02:50:00
28.19655716230095,22,1,gas,1,0,8.894086184895261,15,226.71609104399295,BATCH_00000227,2024-01-02 13:50:00
83.54099260176416,18,0,restaurant,1,0,2.7921698821476024,13,69.65864913904151,BATCH_00000950,2024-01-07 14:20:00
224.7162850675063,9,1,grocery,1,0,5.496117219206418,21,14.10129169191266,BATCH_00000946,2024-01-07 13:40:00
26.12586845668173,21,2,grocery,1,0,19.493671804024086,25,86.43147197433112,BATCH_00000796,2024-01-06 12:40:00
52.40503779148984,6,3,restaurant,1,0,5.835698510952756,27,10.192976783851844,BATCH_00000501,2024-01-04 11:30:00
153.34076060144577,6,4,online,1,0,16.732979939212235,20,12.919024598365231,BATCH_00000464,2024-01-04 05:20:00
133.3202354170989,15,3,restaurant,0,0,20.896816565640965,14,38.29434907547297,BATCH_00000362,2024-01-03 12:20:00
49.057303720190795,8,2,gas,0,0,5.563083175866903,21,19.31675170719855,BATCH_00000468,2024-01-04 06:00:00
246.986692488426,20,4,grocery,1,0,3.900675192229876,19,26.916335329026477,BATCH_00000935,2024-01-07 11:50:00
29.160769707844683,13,3,grocery,0,0,1.1372854373309567,28,46.6417974905418,BATCH_00000428,2024-01-03 23:20:00
78.36563985626256,21,1,online,1,0,0.2887895929046179,26,40.41341352314153,BATCH_00000007,2024-01-01 01:10:00
38.421063209099934,7,1,restaurant,1,0,2.4987183179175423,22,22.72601445355429,BATCH_00000155,2024-01-02 01:50:00
62.07494883560996,7,1,restaurant,1,0,0.874925616534641,13,55.50741057168065,BATCH_00000541,2024-01-04 18:10:00
36.83743426687742,20,2,gas,1,0,8.28500331323937,28,48.73170409895521,BATCH_00000440,2024-01-04 01:20:00
65.77728273662967,7,0,online,0,0,1.543269520574826,21,65.06432477271292,BATCH_00000482,2024-01-04 08:20:00
28.265477352828995,9,1,gas,1,0,2.8749411564593568,19,119.5497755378035,BATCH_00000422,2024-01-03 22:20:00
12.691000027134475,12,2,gas,1,0,3.8909983523562546,32,90.33579838968448,BATCH_00000778,2024-01-06 09:40:00
78.02771407351305,8,3,grocery,1,0,0.8820176333243195,22,74.58383006496372,BATCH_00000949,2024-01-07 14:10:00
11.449859503029373,13,4,gas,0,0,9.918049265508646,22,110.10903816140409,BATCH_00000334,2024-01-03 07:40:00
75.22014750770632,19,3,grocery,0,0,3.8144232831964393,31,53.11428415519978,BATCH_00000576,2024-01-05 00:00:00
132.3089359674069,13,2,online,0,0,5.574704749668758,12,44.14652077642487,BATCH_00000934,2024-01-07 11:40:00
10.253591288939766,16,0,restaurant,1,0,3.146936941655075,19,36.65214795824174,BATCH_00000567,2024-01-04 22:30:00
25.89937118075962,19,0,retail,0,0,11.161285133675571,24,106.20361030128261,BATCH_00000594,2024-01-05 03:00:00
7.309868769380874,21,4,retail,1,0,5.121790977316124,17,15.008954533327703,BATCH_00000530,2024-01-04 16:20:00
6.817978501086225,20,3,gas,1,0,1.1647176029671589,14,108.97400313749141,BATCH_00000581,2024-01-05 00:50:00
172.00211994024846,15,4,restaurant,1,0,3.356465793422543,19,86.26474574987591,BATCH_00000707,2024-01-05 21:50:00
52.056830370879446,15,0,online,1,0,6.989845677490276,20,14.338164280696931,BATCH_00000448,2024-01-04 02:40:00
92.60739061134613,11,2,retail,1,0,2.795227503052554,22,210.7008695216375,BATCH_00000453,2024-01-04 03:30:00
34.034902089729734,7,3,gas,1,1,1.874678219929383,20,25.47731184372753,BATCH_00000228,2024-01-02 14:00:00
46.87045624007543,17,2,gas,1,0,6.840435137420711,23,53.74308128624575,BATCH_00000352,2024-01-03 10:40:00
93.93425783030466,18,2,gas,1,1,0.7716018271704695,19,145.57310823769026,BATCH_00000728,2024-01-06 01:20:00
225.48549662032474,8,3,online,1,1,99.40261023707444,5,39.50485107071484,BATCH_00000212,2024-01-02 11:20:00
70.69749058741591,19,1,retail,1,0,2.672238559749827,16,79.02406878607322,BATCH_00000079,2024-01-01 13:10:00
10.608040523776936,6,1,restaurant,1,0,1.878194701511856,30,55.9847449143706,BATCH_00000148,2024-01-02 00:40:00
227.38311738040497,14,0,online,1,0,0.6820259260882268,16,84.03508810658522,BATCH_00000302,2024-01-03 02:20:00
474.0518895250605,10,0,restaurant,0,0,120.03921073325523,1,51.67575671173856,BATCH_00000628,2024-01-05 08:40:00
93.05970796872906,20,3,retail,1,0,1.2057530694757612,12,126.18213556700431,BATCH_00000777,2024-01-06 09:30:00
24.123080178403793,15,0,travel,1,0,2.2901437446058273,17,85.29046949065402,BATCH_00000506,2024-01-04 12:20:00
26.154213886931,18,2,retail,1,0,5.814389237893409,13,22.596941550133472,BATCH_00000342,2024-01-03 09:00:00
54.76898266678848,15,1,grocery,1,0,0.9274259952862736,24,72.80214567017487,BATCH_00000485,2024-01-04 08:50:00
50.516083524748275,11,2,retail,1,0,12.666221265433864,18,93.31437252023878,BATCH_00000711,2024-01-05 22:30:00
961.9322298174557,4,2,restaurant,0,0,72.52900506216287,3,19.34628167793529,BATCH_00000133,2024-01-01 22:10:00
116.24094513088451,15,2,retail,1,0,2.089243257738647,22,24.535085024852155,BATCH_00000703,2024-01-05 21:10:00
44.79808047576087,13,0,restaurant,0,0,1.34214251657469,25,53.52976980612524,BATCH_00000311,2024-01-03 03:50:00
28.37661933020103,8,2,retail,1,0,1.8069306834926977,14,32.271228016765406,BATCH_00000722,2024-01-06 00:20:00
25.978212205622466,6,1,grocery,1,0,3.380059499372537,14,44.869436659571264,BATCH_00000629,2024-01-05 08:50:00
17.28851000280472,18,1,grocery,1,0,1.455217037979935,21,15.697115549609428,BATCH_00000000,2024-01-01 00:00:00
13.94438496545774,7,0,gas,1,0,4.004911390608916,24,165.69339958489718,BATCH_00000316,2024-01-03 04:40:00
16.5982048610675,20,3,gas,1,0,2.3804845497922686,22,42.1949934847002,BATCH_00000706,2024-01-05 21:40:00
40.75221118321408,11,2,restaurant,1,0,1.306330384007661,18,57.82384267045717,BATCH_00000547,2024-01-04 19:10:00
53.88095580481082,10,0,travel,1,0,145.72329253795655,2,202.85252753323516,BATCH_00000872,2024-01-07 01:20:00
284.8571649952119,21,0,grocery,1,0,2.9317853737630943,20,99.53975030802653,BATCH_00000532,2024-01-04 16:40:00
434.85802030560535,18,3,online,0,0,107.39249361823519,2,81.23822834603868,BATCH_00000477,2024-01-04 07:30:00
94.00301323186288,8,0,restaurant,0,0,1.4326264078609423,24,27.407187301998025,BATCH_00000404,2024-01-03 19:20:00
74.65775658621534,15,0,grocery,1,0,2.97886428408157,24,91.51488009569307,BATCH_00000172,2024-01-02 04:40:00
51.72809203702049,8,1,online,1,1,4.284618338343909,22,52.248972248064085,BATCH_00000125,2024-01-01 20:50:00
86.98522187936449,14,4,online,1,0,3.621680063876094,26,63.84647739471168,BATCH_00000394,2024-01-03 17:40:00
41.10075301595142,12,0,grocery,1,0,0.8504760817320707,22,30.282419770457256,BATCH_00000420,2024-01-03 22:00:00
99.54605107210689,19,3,grocery,1,0,0.018810013130484117,16,164.72082798854325,BATCH_00000552,2024-01-04 20:00:00
110.46947088142088,13,4,restaurant,1,0,8.184742179331643,14,35.584336078565805,BATCH_00000903,2024-01-07 06:30:00
66.41923922768278,15,4,online,1,0,3.910417383692919,21,56.17990231641873,BATCH_00000090,2024-01-01 15:00:00
195.00122855006077,7,2,grocery,1,0,0.5086693950052648,24,45.32617120879865,BATCH_00000939,2024-01-07 12:30:00
78.89320012034786,17,2,online,1,0,5.063214384013106,13,53.97952731866671,BATCH_00000181,2024-01-02 06:10:00
103.75522295727997,21,1,retail,0,0,1.6763117492169273,15,125.69355158214839,BATCH_00000274,2024-01-02 21:40:00
15.663860947382185,10,0,restaurant,1,0,0.17779052757969438,25,27.719331065584583,BATCH_00000895,2024-01-07 05:10:00
17.43264759656534,14,4,gas,0,0,3.886162913531152,16,143.28251783043405,BATCH_00000069,2024-01-01 11:30:00
56.7172287257871,6,1,grocery,1,0,0.8347010434416952,29,35.005829541792245,BATCH_00000291,2024-01-03 00:30:00
18.0285579994815,6,4,grocery,1,0,15.624412474396213,23,29.115146115930543,BATCH_00000131,2024-01-01 21:50:00
50.86502425464528,9,0,online,1,0,0.8570490419690755,19,111.84936186051392,BATCH_00000300,2024-01-03 02:00:00
26.026506314901088,21,2,grocery,1,0,12.037157070023598,17,41.76757097590701,BATCH_00000424,2024-01-03 22:40:00
191.25388386088375,22,1,retail,1,0,0.48376512455945697,28,77.93123406821265,BATCH_00000326,2024-01-03 06:20:00
368.7571712510093,19,4,grocery,1,0,7.41820115342957,21,29.17946549214433,BATCH_00000144,2024-01-02 00:00:00
93.35483641230664,6,4,restaurant,1,0,14.524120378844872,18,49.351643895013005,BATCH_00000423,2024-01-03 22:30:00
67.82787697132969,21,4,grocery,1,0,0.8215779861845446,25,80.38759144905461,BATCH_00000580,2024-01-05 00:40:00
45.37804183717932,22,1,retail,1,0,9.40280741409325,22,65.40280766950744,BATCH_00000135,2024-01-01 22:30:00
25.26114161810869,22,4,grocery,1,0,3.878324171076823,21,8.30790656348568,BATCH_00000450,2024-01-04 03:00:00
322.76344210277915,21,4,retail,1,0,4.101057557524459,23,146.76873780780355,BATCH_00000164,2024-01-02 03:20:00
88.59929347371981,17,3,online,1,0,0.9812645248203298,25,149.1976532278878,BATCH_00000028,2024-01-01 04:40:00
15.70226087842364,8,1,retail,1,0,0.3317694226419709,21,104.93919538337397,BATCH_00000773,2024-01-06 08:50:00
57.767643820164906,20,2,restaurant,0,0,0.37046001514565463,16,114.32800354011225,BATCH_00000193,2024-01-02 08:10:00
102.02806964459442,12,5,online,0,0,300.05599770906,2,37.36058022808426,BATCH_00000388,2024-01-03 16:40:00
48.03067041336835,14,0,gas,1,0,11.97078564122085,23,21.164805210240893,BATCH_00000852,2024-01-06 22:00:00
48.80537615754916,19,1,retail,1,0,0.12720456683792117,20,278.65380051137504,BATCH_00000169,2024-01-02 04:10:00
102.59367077379665,21,0,retail,1,0,0.9786824914761693,19,151.7377123026072,BATCH_00000705,2024-01-05 21:30:00
12.539999817317446,19,3,restaurant,1,0,3.937919962970653,14,110.31798707532904,BATCH_00000140,2024-01-01 23:20:00
473.4838590290163,10,6,travel,0,0,163.55330324377152,3,77.54262033498294,BATCH_00000173,2024-01-02 04:50:00
132.2418725846995,12,0,gas,1,0,1.9619008314618536,21,21.970777794175092,BATCH_00000006,2024-01-01 01:00:00
71.2710930330552,9,2,travel,1,0,0.9855643201693147,16,54.28546524086954,BATCH_00000745,2024-01-06 04:10:00
24.58182785027988,9,3,grocery,1,0,4.889457147867151,16,23.299795244267262,BATCH_00000478,2024-01-04 07:40:00
20.247070744911163,19,0,grocery,1,0,6.407057574054217,22,108.41062119539043,BATCH_00000073,2024-01-01 12:10:00
79.73802920946656,11,3,restaurant,0,0,9.14233363150858,20,26.50489065004494,BATCH_00000910,2024-01-07 07:40:00
59.126974059855705,11,2,restaurant,1,0,2.4351195347073524,17,115.64836031491268,BATCH_00000813,2024-01-06 15:30:00
46.72241342961939,7,4,retail,1,0,4.812719230601035,24,62.88931643520832,BATCH_00000238,2024-01-02 15:40:00
51.57482762462167,22,1,online,1,0,0.4909589929979938,15,49.96161026979243,BATCH_00000145,2024-01-02 00:10:00
3525.9407837658678,1,4,online,0,0,1.0147442276324796,0,60.04952321413498,BATCH_00000792,2024-01-06 12:00:00
70.89346073623133,9,1,grocery,1,0,2.6101628409289757,26,91.55263279570208,BATCH_00000234,2024-01-02 15:00:00
168.1559086384635,10,3,grocery,1,0,3.7710867633287,16,42.11007665089646,BATCH_00000220,2024-01-02 12:40:00
13.756319982069652,17,2,retail,1,0,2.9983618611008547,13,30.372255329612347,BATCH_00000923,2024-01-07 09:50:00
19.994157423037265,15,4,restaurant,0,0,4.602951973032674,27,26.70313326638095,BATCH_00000500,2024-01-04 11:20:00
21.377841572506096,22,1,restaurant,1,0,3.9714643061494432,19,20.787859471028792,BATCH_00000132,2024-01-01 22:00:00
12.07487417989209,7,1,travel,0,0,0.11315536724960693,29,33.02673887382737,BATCH_00000990,2024-01-07 21:00:00
90.88378840313806,11,0,restaurant,1,0,9.953770560186578,26,40.73317586889955,BATCH_00000774,2024-01-06 09:00:00
19.2936944808417,17,0,restaurant,1,0,0.6968197385990931,28,26.462620531673874,BATCH_00000185,2024-01-02 06:50:00
30.570953526443432,20,2,grocery,1,1,3.442729275364359,25,23.271663738076658,BATCH_00000041,2024-01-01 06:50:00
66.28943770553556,12,3,grocery,1,0,3.5368768312919885,30,81.40685126723176,BATCH_00000696,2024-01-05 20:00:00
364.6064074190048,8,4,grocery,1,0,2.1512871178870445,14,93.01368098209379,BATCH_00000108,2024-01-01 18:00:00
176.3432983473069,7,4,gas,1,0,14.329051338229437,18,233.06851202520468,BATCH_00000588,2024-01-05 02:00:00
65.41183117627695,17,1,online,1,1,11.279234102384548,14,63.96108871129984,BATCH_00000056,2024-01-01 09:20:00
111.89588973813126,22,3,gas,1,0,9.480439923249692,21,25.056861192052,BATCH_00000405,2024-01-03 19:30:00
15.114377652763723,15,1,travel,0,0,31.99030258514454,3,47.35569969087765,BATCH_00000442,2024-01-04 01:40:00
93.0120071709364,9,2,gas,0,0,1.6922130997619902,30,24.03446456452932,BATCH_00000757,2024-01-06 06:10:00
83.27620278905994,20,3,retail,1,0,1.347265895163271,26,59.22559728803012,BATCH_00000997,2024-01-07 22:10:00
10.436174644780088,17,1,online,1,0,5.988953992074951,18,8.566178616761063,BATCH_00000024,2024-01-01 04:00:00
24.589815541356085,10,4,restaurant,1,0,0.11067630026580888,25,32.87664715193258,BATCH_00000467,2024-01-04 05:50:00
56.58197697465037,20,1,grocery,1,0,11.078313751820335,23,81.23951490536002,BATCH_00000539,2024-01-04 17:50:00
29.412262772031454,13,4,gas,1,0,9.49816309672553,22,110.45210022320069,BATCH_00000531,2024-01-04 16:30:00
86.79111487164967,13,0,travel,0,0,311.3643299982992,6,23.724643635482664,BATCH_00000618,2024-01-05 07:00:00
102.83927804532975,16,3,retail,1,0,5.867107504011493,17,77.89024931770832,BATCH_00000694,2024-01-05 19:40:00
138.12290417032534,13,2,restaurant,1,0,1.5202132566766955,26,142.79055192865724,BATCH_00000926,2024-01-07 10:20:00
20.1248188309173,12,2,online,1,0,0.765307634368229,28,29.22632979570871,BATCH_00000338,2024-01-03 08:20:00
108.43334447234082,14,1,grocery,1,0,0.6243454391296456,17,106.28293481052867,BATCH_00000051,2024-01-01 08:30:00
94.55302042232165,15,0,grocery,1,0,5.378265355089388,18,23.678885636627562,BATCH_00000507,2024-01-04 12:30:00
32.97378309339662,8,0,online,1,0,0.4425887443256761,23,31.275620206849304,BATCH_00000516,2024-01-04 14:00:00
92.4106125477747,8,3,gas,1,0,2.3773384680710845,15,122.23934175225277,BATCH_00000920,2024-01-07 09:20:00
140.30835146712704,22,3,online,1,0,2.420373218844343,17,61.37094400216752,BATCH_00000781,2024-01-06 10:10:00
78.21387151216926,20,0,online,1,0,8.492691902333846,21,42.21673994580436,BATCH_00000264,2024-01-02 20:00:00
54.20509632358803,18,0,grocery,1,0,8.567751422383385,16,20.417336900992577,BATCH_00000817,2024-01-06 16:10:00
290.9493960131127,13,4,online,1,0,0.3425110710961324,10,47.535532715115274,BATCH_00000710,2024-01-05 22:20:00
128.80729096972632,16,2,gas,1,0,7.205533699312275,18,63.74527517213591,BATCH_00000682,2024-01-05 17:40:00
22.25756030131011,7,4,travel,1,0,4.133621629681309,31,154.13350151159455,BATCH_00000832,2024-01-06 18:40:00
32.04512326960847,9,5,travel,0,0,20.925634054552024,2,38.30222620821701,BATCH_00000518,2024-01-04 14:20:00
57.8820830019091,10,1,online,1,0,8.727049549671392,18,432.2578104789575,BATCH_00000447,2024-01-04 02:30:00
92.67680943260655,12,1,travel,1,0,0.07762088256613622,19,45.634084597010286,BATCH_00000018,2024-01-01 03:00:00
30.819994008496106,22,1,retail,1,0,1.2950812632546203,18,152.81536830255104,BATCH_00000715,2024-01-05 23:10:00
49.78650040823267,19,1,online,1,0,5.470661094831815,20,47.24010033374995,BATCH_00000483,2024-01-04 08:30:00
100.12343748872559,8,4,retail,1,0,6.72036464288603,21,25.453666533424226,BATCH_00000568,2024-01-04 22:40:00
53.112077494893605,7,2,restaurant,1,0,3.2487440554093094,13,29.47651988064857,BATCH_00000433,2024-01-04 00:10:00
25.029244269405,18,2,grocery,1,0,0.312240856985491,29,86.80859871417015,BATCH_00000367,2024-01-03 13:10:00
147.51741679451828,8,1,gas,1,0,13.306925257612036,17,50.54325559322695,BATCH_00000083,2024-01-01 13:50:00
29.083871056565627,19,1,grocery,1,0,1.5521039738011906,15,91.15508243323906,BATCH_00000061,2024-01-01 10:10:00
82.51049362624634,21,0,gas,0,0,12.35036895916573,26,227.46348676762733,BATCH_00000638,2024-01-05 10:20:00
32.11830579589832,12,0,restaurant,1,0,5.907503863605733,22,110.37487000663062,BATCH_00000272,2024-01-02 21:20:00
41.72445837288308,18,0,retail,1,0,5.73709302113179,18,64.51333191904862,BATCH_00000285,2024-01-02 23:30:00
38.725893205062945,13,4,retail,1,0,1.5816055294733644,29,96.58202112667563,BATCH_00000360,2024-01-03 12:00:00
19.73981807782017,18,3,restaurant,1,0,0.3470225685326006,21,18.94978916264264,BATCH_00000354,2024-01-03 11:00:00
11.439821760536036,9,1,grocery,1,0,8.525459784960422,18,61.0130543776417,BATCH_00000456,2024-01-04 04:00:00
42.85914379760654,21,3,gas,1,0,1.7444338138435012,23,39.47257983534996,BATCH_00000278,2024-01-02 22:20:00
18.23566273562961,8,4,gas,1,0,1.3188018450980723,26,69.38343124504543,BATCH_00000012,2024-01-01 02:00:00
30.24841290919423,14,0,grocery,1,0,5.763194146608952,13,150.43769289338704,BATCH_00000182,2024-01-02 06:20:00
28.20184390606134,11,1,restaurant,0,0,3.066514234157376,19,52.70329669063871,BATCH_00000368,2024-01-03 13:20:00
28.766226916673233,14,3,grocery,1,0,3.9944315928347085,19,50.23499872717306,BATCH_00000881,2024-01-07 02:50:00
167.796501663768,12,2,retail,1,0,4.611223204552789,18,30.541592519658238,BATCH_00000615,2024-01-05 06:30:00
36.652601917623066,7,2,grocery,0,1,2.7666656272482677,24,63.671677304455365,BATCH_00000223,2024-01-02 13:10:00
68.39390532753787,11,1,grocery,0,0,1.4276171620894291,21,63.36174369579361,BATCH_00000572,2024-01-04 23:20:00
143.30933058016083,2,4,restaurant,0,1,12.954314638911265,1,88.56113066208432,BATCH_00000970,2024-01-07 17:40:00
85.52451339710395,11,3,retail,1,0,9.861657248146832,19,85.77543988072178,BATCH_00000653,2024-01-05 12:50:00
182.334695876018,15,3,retail,0,0,68.08009328270546,0,54.72278427081643,BATCH_00000545,2024-01-04 18:50:00
55.052117111752445,9,0,grocery,1,0,0.7765293136618213,20,33.93896606579625,BATCH_00000582,2024-01-05 01:00:00
62.48167974372222,9,1,grocery,0,0,3.4523797731392083,19,162.11018202654756,BATCH_00000633,2024-01-05 09:30:00
47.8910307425261,13,1,travel,1,0,6.225702248879507,19,23.6863212245741,BATCH_00000176,2024-01-02 05:20:00
74.49157950958816,10,4,grocery,0,0,6.418660510515563,26,48.16317288175214,BATCH_00000665,2024-01-05 14:50:00
91.87457476505509,6,3,online,1,0,2.7134942314976356,22,52.6236721565843,BATCH_00000673,2024-01-05 16:10:00
116.51744524354747,20,0,grocery,1,0,4.012412922230041,19,28.643550271106136,BATCH_00000585,2024-01-05 01:30:00
14.411924141601032,7,2,restaurant,1,0,4.296994476504604,23,33.855197119863924,BATCH_00000873,2024-01-07 01:30:00
22.5043459820913,10,4,online,1,0,6.788939978810797,16,30.290657657097587,BATCH_00000393,2024-01-03 17:30:00
29.594406892677533,21,4,restaurant,1,0,24.734098318168193,13,291.46202682686896,BATCH_00000163,2024-01-02 03:10:00
142.30367675376743,9,4,grocery,1,0,2.552564255690564,18,34.41323812952395,BATCH_00000248,2024-01-02 17:20:00
50.08426400085061,18,2,grocery,1,0,9.633443269678438,16,20.365242401768818,BATCH_00000634,2024-01-05 09:40:00
46.612605792113115,21,1,restaurant,1,0,0.08325005435481089,17,61.12487022571206,BATCH_00000885,2024-01-07 03:30:00
17.06393574368517,21,2,retail,1,0,3.0907323227893895,22,82.92001211531644,BATCH_00000669,2024-01-05 15:30:00
34.01368296031335,6,0,grocery,1,0,5.824262916172281,27,33.63880216159669,BATCH_00000375,2024-01-03 14:30:00
20.995796579914515,10,1,retail,0,0,4.114412929183034,31,63.117256289219675,BATCH_00000412,2024-01-03 20:40:00
26.05168576675975,15,2,restaurant,1,0,0.4243768298056732,25,29.802840288237327,BATCH_00000074,2024-01-01 12:20:00
34.121320727036995,10,3,retail,1,0,3.1529414255060653,23,73.12771562344447,BATCH_00000113,2024-01-01 18:50:00
34.74019561885125,11,0,travel,1,0,21.0618420393497,22,51.628442496266985,BATCH_00000598,2024-01-05 03:40:00
